2363
qstr_{reg61}.0{reg62} {reg61}.0{reg62}
qstr_You_are_paid_for_you You_are_paid_for_your_labor.
qstr___Currently_{reg1}_p _(Currently_{reg1}_prisoners_working)
qstr___Currently_{reg1}_g _(Currently_{reg1}_guards_on_duty)
qstr_Some_of_the_prisoner Some_of_the_prisoners_you_have_working_in_the_salt_mine_managed_to_escape.^The_remaining_prisoners_earned_you_{reg1}_scillingas_this_week.
qstr_The_prisoners_you_ha The_prisoners_you_have_working_in_the_salt_mine_earned_you_{reg1}_scillingas_this_week.
qstr__You_feel_good_for_h _You_feel_good_for_helping.
qstr_You_don_t_have_enough You_don't_have_enough_gold._How_embarassing!
qstr_On_several_occasions On_several_occasions_throughout_your_life_you_have_seen_the_strange_Latin_letters,_and_therefore_quickly_learn_how_to_read._Perhaps_in_time_you_will_also_learn_how_to_write!
qstr__The_monks_bless_you _The_monks_bless_you_and_you_continue_your_way_.
qstr__You_are_now_a_chris _You_are_now_a_christian.
qstr__With_unusual_fury_y _With_unusual_fury,_your_pagan_warriors_plundered_the_monastery_and_kill_all_the_monks._Blood_covers_the_ground,_and_greed_shining_in_the_eyes_of_the_fiercest_men.
qstr__Blood_and_death_eve _Blood_and_death_everywhere._The_monks_do_not_resist_and_you_take_possession_of_their_gold._Your_Christian_followers_do_not_seem_very_happy.
qstr__You_need_to_have_mor _You_need_to_have_more_men_for_this.
qstr_{s9}_wants_you_to_fo {s9}_wants_you_to_follow_his_army_until_further_notice.
qstr_{s8}_of_{s9} {s8}_of_{s9}
qstr__Your_own_banner_fli _Your_own_banner_flies_over_the_castle_gate.
qstr__You_see_the_banner_ _You_see_the_banner_of_{s7}_over_the_castle_gate.
qstr__Your_own_banner_flie _Your_own_banner_flies_over_the_town_gates.
qstr__You_see_the_banner_o _You_see_the_banner_of_{s7}_over_the_town_gates.
qstr_^He_noticed_there_is ^He_noticed_there_is_his_lord,_{s11}_in_our_army.^You_and_{s11}_may_be_able_to_persuade_them_to_surrender_without_bloodshed...
qstr_^He_noticed_his_lord ^He_noticed_his_lord,_{s11}_is_taken_prisoner_by_our_army.
qstr_{s12}_is_a_last_fort {s12}_is_a_last_fort_for_{s13}._They_will_have_to_fight_against_you.
qstr_You_can_use_persuasi You_can_use_persuasion_skill_only_once_per_a_day.
qstr_ally_strength:_{reg0 ally_strength:_{reg0}
qstr_enemy_strength:_{reg enemy_strength:_{reg0}
qstr_persuasion_difficult persuasion_difficulty:_{reg0}
qstr_normalize_difficulty normalize_difficulty:_{reg0}
qstr_persuasion_skill_eff persuasion_skill_effect:_{reg0}
qstr_total_difficulty:_{r total_difficulty:_{reg0}
qstr_Persuasion_Attempt:_ Persuasion_Attempt:(Persuasion_strength:_{reg5})_{s5}
qstr_The_{reg6?town_s:cas The_{reg6?town's:castle's}_food_stores_should_last_for_{reg3}_more_days.
qstr_The_{reg6?town_s:cast The_{reg6?town's:castle's}_food_stores_have_run_out_and_the_defenders_are_starving.
qstr_You_re_preparing_to_ You're_preparing_to_attack_the_walls,_the_work_should_finish_in_{reg9}_hours.
qstr_Your_forces_are_buil Your_forces_are_building_a_siege_tower_and_preparing_to_attack_the_walls._They_estimate_another_{reg9}_hours_to_complete_the_build.
qstr_Your_forces_are_build Your_forces_are_building_a_battering_ram_and_preparing_to_attack_the_walls._They_estimate_another_{reg9}_hours_to_complete_the_build.
qstr_You_are_ready_to_att You_are_ready_to_attack_the_walls_at_any_time.
qstr_The_siege_tower_is_b The_siege_tower_is_built_and_ready_to_make_an_assault.
qstr_The_battering_ram_is The_battering_ram_is_built_and_ready_to_make_an_assault.
qstr_Your_men_are_buildin Your_men_are_building_a_fence_that_surrounds_the_place.
qstr_Your_circunvallation Your_circunvallation_is_ready.
qstr_Your_forces_are_requ Your_forces_are_requisitioning_and_building_ships.
qstr_Your_fleet_is_at_the Your_fleet_is_at_the_entrance_of_the_port.
qstr_>>Your_attempt_to_fi >>Your_attempt_to_find_a_traitor_in_the_settlement_has_failed.
qstr_>>You_have_found_a_t >>You_have_found_a_traitor_within_the_city_that_has_supported_your_efforts_to_conquer.
qstr_>>You_ve_burned_the_ >>You've_burned_the_crops_and_farms_nearby.
qstr_>>Your_men_are_burni >>Your_men_are_burning_and_attacking_crops_and_farms_close_by_on_your_command.
qstr_>>Your_attempt_to_in >>Your_attempt_to_infiltrate_your_men_in_the_settlement_has_failed.
qstr_>>Your_men_have_succ >>Your_men_have_succeeded_in_infiltrating_and_damaging_the_enemy.
qstr_>>Your_camp_smells_h >>Your_camp_smells_horrible._The_ground_is_muddy,_your_men_defecate_between_tents,_and_you_see_rats_running_here_and_there.
qstr_>>As_a_disciplined_a >>As_a_disciplined_army,_your_men_have_latrines,_pipelines_and_a_water_well_to_cool_off_and_wash_in_weekly._A_healthy_camp_prevents_disease.
qstr__You_need_to_have_more _You_need_to_have_more_men_for_this_work.
qstr__You_need_Block_Port _You_need_Block_Port_first.
qstr_>>The_assault_equipm >>The_assault_equipment_is_ready,_the_troops_await_your_orders.
qstr_>>You_look_at_{s4}._ >>You_look_at_{s4}._Your_men_are_silent_while_waiting_for_your_order_to_charge_towards_death._Your_muscles_are_tense,_hot_for_battle,_your_mind_cold_and_adrenaline_fills_your_veins^A_man_breathes_deeply._'Do_you_smell_that?',_he_asks,_'That_is_the_scent_of_glory'._'Are_you_ready_to_seize_it?'.
qstr_>>The_steel_of_the_w >>The_steel_of_the_weapons_shine,_banners_sway_in_the_wind_and_horns_sound._The_men_whisper,_many_pray,_ingratiate_themselves_with_their_god_before_facing_the_end_of_their_lives._Up_ahead_there_are_only_two_things:_victory_or_death.^_War_..._war_never_changes.
qstr_>>Winter_is_the_wors >>Winter_is_the_worst_time_to_fight,_but_there_you_are_in_the_cold_months,_ready_to_undertake_the_conquest_of_{s4}._Many_people_think_you're_a_daredevil,_others_a_madman._But_no_one_knows_that_someday_you_will_be_Brytenwalda.
qstr_>>It_s_summer_and_ho >>It's_summer_and_hot,_maybe_too_hot._But_at_that_moment,_you_do_not_feel_anything._As_always,_before_the_battle,_you_set_aside_time_for_a_few_inevitable_memories_of_the_past..._Then,_close_your_mind,_ready_for_battle,_prepared,_in_the_worst_case,_to_face_death.
qstr_>>Your_men_have_fini >>Your_men_have_finished_building_the_mantlets._Now_you_can_use_them_to_protect_your_soldiers_in_the_vanguard_attack,_and_your_main_force_for_the_final_charge.
qstr_As_a_last_defensive_ As_a_last_defensive_effort,_you_retreat_to_the_main_hall_of_the_keep._You_and_your_remaining_soldiers_will_put_up_a_desperate_fight_here._If_you_are_defeated,_there's_no_other_place_to_fall_back_to.
qstr_You_ve_been_driven_a You've_been_driven_away_from_the_walls._Now_the_attackers_are_pouring_into_the_streets._IF_you_can_defeat_them,_you_can_perhaps_turn_the_tide_and_save_the_day.
qstr_You_ve_breached_the_ You've_breached_the_town_walls,_but_the_stubborn_defenders_continue_to_resist_you_in_the_streets!_You'll_have_to_deal_with_them_before_you_can_attack_the_keep_at_the_heart_of_the_town.
qstr_The_town_centre_is_y The_town_centre_is_yours,_but_the_remaining_defenders_have_retreated_to_the_castle._It_must_fall_before_you_can_complete_your_victory.
qstr_The_remaining_defend The_remaining_defenders_have_retreated_to_the_castle_as_a_last_defense._You_must_go_in_and_crush_any_remaining_resistance.
qstr_Commander_this_town_ Commander,_this_town_is_one_big_rock._Many_before_us_have_fled_the_place_before_a_single_blow_was_exchanged,_so_we_must_keep_morale_up_among_the_men.The_path_to_the_main_gate_is_formidably_narrow_and_steep,_but_if_we_set_up_camp_and_build_a_battering_ram_we_can_break_down_the_wall_at_the_back_entrance_of_the_town.When_the_wall_is_down_we_can_charge_in_without_losing_breath_and_the_stairs_to_the_town_centre_are_smaller_there.
qstr_The_rock_of_the_Clyd The_rock_of_the_Clyde._This_is_the_mightiest_fortress_of_the_Northern_Britons._Nobody_ever_took_it_by_siege_since_your_day.Controlling_the_mouth_of_the_Clyde_was_where_king_Riderch_Hael_fought_the_Bernicians_and_the_Picts.
qstr_This_formidable_stro This_formidable_stronghold_is_the_jewel_of_the_Dumnonian_kingdom._Here_many_ships_from_Mediterannea_arrived_full_of_wine_and_luxuries._Legend_says_the_warlord_Arthur_was_born_here.
qstr_Dun_Tauro_the_fortre Dun_Tauro,_the_fortress_of_the_bull._This_place_seems_like_the_work_of_giants,_and_for_centuries_the_Picts_have_known_its_reputation.
qstr_The_seat_of_the_brav The_seat_of_the_brave_Guotodin_warriors._From_here_they_launched_their_attack_against_the_Bernicians,_and_their_heroic_death_will_never_be_forgotten._You_can_almost_smell_their_courage_from_here.
qstr___Off_topic__Histori _(Off_topic)_Historical_note:_Iudeu_or_Urbs_Giudi_as_it_was_known_to_Bede_is_todays_the_impressive_site_of_Stirling_castle._This_was_the_seat_of_the_kingdom_of_Manau,_or_Manau_Gododdin._It_was_the_northernmost_kingdom_of_the_Britons,_highly_disputed_between_Picts,_Alt_Cluit,_Gododdin,_Scots_and_later_Northumbrians._The_region_is_famous_for_the_later_battlefields_of_Bannockburn_and_Stirling_bridge,_a_witness_to_its_strategic_importance.^When_Din_Eydin_was_taken_by_the_Bernicians,_Iudeu_may_have_became_vulnerable_to_other_ambitions._In_642_it_was_the_likely_objective_of_the_battle_of_Strathcarron._The_scottic_forces_of_Domnal_Brecc,_king_of_Dal_Riada,_where_beaten_by_the_army_of_Owein_of_Alt_Clut._Domnal_was_killed_in_the_battle.
qstr__I_am_ready_my_Lord. _I_am_ready,_my_Lord.
qstr_However_since_you_ar However,_since_you_are_not_a_sworn_{man/follower}_of_{s9},_there_is_no_chance_he_would_recognize_you_as_the_{lord/lady}_of_this_{reg8?town:castle}.
qstr_The_enemy_has_been_f The_enemy_has_been_forced_to_retreat._The_assault_is_over,_but_the_siege_continues.
qstr_As_you_approach_you_ As_you_approach,_you_are_spotted_by_the_castle_guards,_who_welcome_you_and_open_the_gates_for_their_{king/queen}.
qstr_As_you_approach_you_a As_you_approach,_you_are_spotted_by_the_castle_guards,_who_welcome_you_and_open_the_gates_for_their_{lord/lady}.
qstr__..._Pagan_Village__ _...(Pagan_Village)_Your_faith_is_hated_among_the_population...
qstr__..._Christian_Villa _...(Christian_Village)_Your_faith_is_tolerated_here...
qstr__..._Christian_Villag _...(Christian_Village)_Your_faith_is_accepted_here...
qstr__..._Christian_Village _...(Christian_Village)_Your_faith_is_dominant_here...
qstr__..._Christian_Village_ _...(Christian_Village)_This_village_is_a_bastion_of_Your_faith...
qstr__...Rumor_spreads_th _...Rumor_spreads_that_Christian_faith_is_nothing_more_than_a_veil,_and_the_population_continues_to_worship_pagan_gods...
qstr__..._Christian_Village__ _...(Christian_Village)_Your_faith_is_hated_among_the_population...
qstr__..._Pagan_Village__Y _...(Pagan_Village)_Your_faith_is_liked_here...
qstr__..._Pagan_Village__Yo _...(Pagan_Village)_Your_faith_is_accepted_here...
qstr__..._Pagan_Village__You _...(Pagan_Village)_Your_faith_is_dominant_here...
qstr__..._Pagan_Village__T _...(Pagan_Village)_This_village_is_a_bastion_of_Your_faith...
qstr__...Rumor_spreads_tha _...Rumor_spreads_that_old_pagan_gods_are_being_forgotten_in_favour_of_Christendom...
qstr_{!}Prosperity:_{reg4 {!}Prosperity:_{reg4}
qstr__This_village_and_th _This_village_and_the_surrounding_lands_belong_to_you.
qstr__You_remember_that_t _You_remember_that_this_village_and_the_surrounding_lands_belong_to_{s7}.
qstr__These_lands_belong_ _These_lands_belong_to_no_one.
qstr_{!}_{s3}__{reg9}_. {!}_{s3}_({reg9}).
qstr__The_village_is_infe _The_village_is_infested_by_{reg8}_{s35}.
qstr__The_peasants_hired_ _The_peasants_hired_mercenaries_and_are_rebelling_against_you.
qstr__The_village_has_bee _The_village_has_been_pillaged._A_handful_of_souls_scatter_as_you_pass_through_the_burnt_out_houses.
qstr__The_village_is_bein _The_village_is_being_raided.
qstr_You_need_more_renown You_need_more_renown_or_to_ask_the_Village_Elder_for_help.
qstr__You_start_performin _You_start_performing_these_hard_peasantry_basic_work.
qstr__Like_farmer_you_los _Like_farmer,_you_lose_renown_and_reputation.
qstr__You_ve_been_carried _You've_been_carried_off_as_prisoner._You_stop_your_work.
qstr__The_village_is_being _The_village_is_being_raided._You_stop_your_work.
qstr__The_village_is_being_ _The_village_is_being_infested_by_bandits._You_stop_your_work.
qstr__You_improve_your_re _You_improve_your_renown_with_this_village
qstr__Alas_you_don_t_impr _Alas,_you_don't_improve_your_renown_with_this_village
qstr_Here_are_the_results Here_are_the_results_of_your_hard_work:_You_exhaust_yourself,_You_gain_{reg1}_xps,_you_receive_some_{s1}._{s2}._Peasant_life_is_hard,_but_you_feel_good.
qstr_No_one_here_seems_to No_one_here_seems_to_be_willing_to_join_your_party.
qstr_One_{s3}_volunteers_ One_{s3}_volunteers_to_follow_you.
qstr_{reg5}_{s3}_voluntee {reg5}_{s3}_volunteer_to_follow_you.
qstr_Others_Lords_have_go Others_Lords_have_gone_through_here,_there_are_only_old_people_and_children.
qstr_One_{s3}_will_join_y One_{s3}_will_join_you_reluctantly.
qstr_{reg5}_{s3}_will_joi {reg5}_{s3}_will_join_you_reluctantly.
qstr_Try_as_you_might_you Try_as_you_might,_you_could_not_defeat_the_bandits._Infuriated,_they_raze_the_village_to_the_ground_to_punish_the_peasants,_and_then_leave_the_burning_wasteland_behind_to_find_greener_pastures_to_plunder.
qstr_{!}{s0} {!}{s0}
qstr_{!}{s18}_{s0} {!}{s18},_{s0}
qstr_The_{s17}_has_no_imp The_{s17}_has_no_improvements.
qstr_The_{s17}_has_the_fo The_{s17}_has_the_following_improvements:{s18}.
qstr_The_assasins_beat_yo The_assasins_beat_you_down_and_leave_you_for_dead.
qstr_You_have_fallen._The You_have_fallen._The_bandits_quickly_search_your_body_for_every_coin_they_can_find,_then_vanish_into_the_night._They_have_left_you_alive,_if_only_barely.
qstr_Luckily_some_of_your Luckily_some_of_your_companions_come_to_search_for_you_when_you_do_not_return,_and_find_you_lying_by_the_side_of_the_road._They_hurry_you_to_safety_and_dress_your_wounds.
qstr_Luckily_some_passing Luckily_some_passing_townspeople_find_you_lying_by_the_side_of_the_road,_and_recognise_you_as_something_other_than_a_simple_beggar._They_carry_you_to_the_nearest_inn_and_dress_your_wounds.
qstr_You_fail_to_steal_an You_fail_to_steal_any_cattle.
qstr_You_drive_away_{reg1 You_drive_away_{reg17}_{reg12?heads:head}_of_cattle_from_the_village's_herd.
qstr_You_will_get_{reg1}_ You_will_get_{reg1}_{s9}_as_prisoners_and_robb_them_of_{reg2}_scillingas._And_it_will_cost_you_{reg3}_reputation_with_{s2}._You_also_lose_relation_with_{s8}._You_will_lose_honour_and_reputation_with_villages.
qstr_You_didnt_manage_to_ You_didnt_manage_to_capture_any_prisoners_
qstr_You_have_no_free_pri You_have_no_free_prisoner_capacity_and_thus_can_not_forciable_take_prisoners_
qstr__..._Pagan_Town__You _...(Pagan_Town)_Your_faith_is_hated_among_the_population...
qstr__..._Christian_Town_ _...(Christian_Town)_Your_faith_is_liked_here...
qstr__..._Christian_Town__ _...(Christian_Town)_Your_faith_is_tolerated_here...
qstr__..._Christian_Town__Y _...(Christian_Town)_Your_faith_is_accepted_here...
qstr__..._Christian_Town__Yo _...(Christian_Town)_Your_faith_is_dominant_here...
qstr__..._Christian_Town__T _...(Christian_Town)_This_city_is_a_bastion_of_Your_faith...
qstr__..._Christian_Town__You _...(Christian_Town)_Your_faith_is_hated_among_population...
qstr__..._Pagan_Town__Your _...(Pagan_Town)_Your_faith_is_tolerated_here...
qstr__..._Pagan_Town__Your_ _...(Pagan_Town)_Your_faith_is_liked_here...
qstr__..._Pagan_Town__Your_f _...(Pagan_Town)_Your_faith_is_accepted_here...
qstr__..._Pagan_Town__Your_fa _...(Pagan_Town)_Your_faith_is_dominant_here...
qstr__..._Pagan_Town__Thi _...(Pagan_Town)_This_village_is_a_bastion_of_Your_faith...
qstr_{!}DEBUG____Prosperi {!}DEBUG_--_Prosperity:_{reg4}
qstr_You_are_at_{s2}. You_are_at_{s2}.
qstr__This_castle_has_no_ _This_castle_has_no_garrison.
qstr__Your_own_banner_flies _Your_own_banner_flies_over_the_town_gates._{s15}
qstr__You_see_the_banner_of _You_see_the_banner_of_{s7}_over_the_town_gates._{s15}
qstr__This_town_has_no_ga _This_town_has_no_garrison._{s15}
qstr__You_have_successful _You_have_successfully_sneaked_in.
qstr_{s13}_A_Competition_ {s13}_A_Competition_will_be_held_here_soon.
qstr_You_need_more_renown_ You_need_more_renown_or_to_ask_the_guard.
qstr_{!}DEBUG___Current_t {!}DEBUG_-_Current_town_is_{s3},_but_also_checking_{s4}
qstr_Mystic_Merchant Mystic_Merchant
qstr_The_prison_of_your_l The_prison_of_your_lair_has_low_levels_of_security._Your_captain_will_suggest_not_enclosing_lords_here!
qstr___{reg1}_scillingas_p _({reg1}_scillingas_per_night)
qstr_A_expensive_and_armo A_expensive_and_armoured_greek_horse_is_gift_you_for_your_victory.
qstr_A_merchant_gift_you_ A_merchant_gift_you_strange_arrows,_he_tells_you_that_he_brought_it_from_Constantinople.
qstr_They_giving_you_a_be They_giving_you_a_beautiful_lorica_adorned_with_a_wolf_skin._Armor_fit_for_a_Warlord.
qstr_They_gift_you_with_a They_gift_you_with_a_sword_fit_for_a_prince.
qstr_They_will_appreciate They_will_appreciate_your_participation_in_the_tournament,_and_they_apologize_for_not_having_a_great_gift_to_offer.
qstr_Moreover_you_earn_{r Moreover,_you_earn_{reg8}_scillingas_from_the_clever_bets_you_placed_on_yourself...
qstr_Victory_is_yours!_Yo Victory_is_yours!_You_have_won_this_melee,_but_now_you_must_prepare_yourself_for_the_next_round._
qstr_You_have_been_bested You_have_been_bested_in_this_melee,_but_the_master_of_ceremonies_declares_a_recognition_of_your_skill_and_bravery,_allowing_you_to_take_part_in_the_next_round._
qstr_{!}{s11}^{s12} {!}{s11}^{s12}
qstr_You_were_beaten._The You_were_beaten._The_peasants_are_heartened_by_their_success,_but_the_lesson_you_wanted_to_teach_them_probably_didn't_get_through...
qstr_After_beating_your_l After_beating_your_last_opponent,_you_explain_to_the_peasants_how_to_better_defend_themselves_against_such_an_attack._Hopefully_they'll_take_the_experience_on_board_and_will_be_prepared_next_time.
qstr_The_bandits_are_brok The_bandits_are_broken!_Those_few_who_remain_alive_and_conscious_run_off_with_their_tails_between_their_legs,_terrified_of_the_peasants_and_their_new_champion.
qstr_You_should_leave_10_ You_should_leave_10_men_behind_to_guard_your_ship,_otherwise_it_might_get_stolen.
qstr_There_is_no_port_in_ There_is_no_port_in_the_surrounding_area.
qstr_You_need_at_least_a_ You_need_at_least_a_30_men_crew_to_send_the_ship_to_a_town
qstr_Your_crew_exceeds_th Your_crew_exceeds_the_boundaries.
qstr_{!}DEBUG___{s1} {!}DEBUG_-_{s1}
qstr_However_{reg3?You_ar However,_{reg3?You_are:{s1}_is}_unable_to_find_any_trade_goods_that_would_bring_a_profit.
qstr_^Buying_{s4}_here_an ^Buying_{s4}_here_and_selling_it_at_{s5}_would_bring_a_profit_of_{reg6}_scillingas_per_item.{s3}
qstr_{reg3?You_find:{s1}_ {reg3?You_find:{s1}_finds}_out_the_following:^{s3}
