qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_Commander_this_town_|지휘관님, 이 도시는 마치 하나의 바위덩어리 같습니다. 한번의 타격으로 너무 많은 부대원을 보내야 했습니다, 그리고 우리 부대의 사기도 생각해야 하죠. 성문으로 향하는 너무 가파르고 좁습니다. 하지만 우리가 야영지를 설치하고 공성추를 제작한다면 성벽을 부수고 뒤로 입구를 만들수 있습니다. 성벽만 무너뜨리면 단숨에 돌입할 수 있을 겁니다.
qstr_The_rock_of_the_Clyd|...굉장한 돌덩이로군.
qstr_This_formidable_stro|...상업이 번성한 곳이로군.
qstr_Dun_Tauro_the_fortre|...엄청난 요새로군.
qstr_The_seat_of_the_brav|...기념비인가.
qstr___Off_topic__Histori| ...역사적인 장소로군...
qstr__I_am_ready_my_Lord.| 저는 준비되었습니다, 군주시여.
qstr_However_since_you_ar|당신은 {s9}에 맹세하지 않은 {남자/가신}이기에 당신은 이 {reg8?도시:성}의 {영주/영주}가 될 자격이 없네.
qstr_The_enemy_has_been_f| 적 부대가 위협하고 있습니다. 공격은 끝났지만 포위는 계속 되고 있습니다.
qstr_As_you_approach_you_|당신이 접근하자, 당신은 그들의 {왕/여왕}을 위해 환영하며 문을 열어줄 문지기를 발견하였습니다.
qstr_As_you_approach_you_a|당신이 접근하자, 당신은 그들의 {영주/영주}을 위해 환영하며 문을 열어줄 문지기를 발견하였습니다.
qstr__..._Pagan_Village__| ...(토착 종교 신앙) 당신의 신앙은 이들 사이에서 증오의 대상입니다...
qstr__..._Christian_Villa| ...(유일신교 신앙) 당신의 신앙을 그들이 겨우 감내하고 있습니다...
qstr__..._Christian_Villag| ...(유일신교 신앙) 당신의 신앙을 그들이 받아들입니다...
qstr__..._Christian_Village| ...(유일신교 신앙) 당신의 신앙은 이곳에서 지배적입니다...
qstr__..._Christian_Village_| ...(유일신교 신앙) 이 마을은 당신과 같은 신앙 그 자체입니다...
qstr__...Rumor_spreads_th| ...유일신이 토착 종교 신앙에 의해 잊혀지고 있다는 소문이 돌고 있다.
qstr__..._Christian_Village__| ...(유일신교 신앙) 당신의 신앙은 이들 사이에서 증오의 대상입니다...
qstr__..._Pagan_Village__Y| ...(토착 종교 신앙) 당신의 신앙은 이곳에서 호감을 얻고 있습니다...
qstr__..._Pagan_Village__Yo| ...(토착 종교 신앙) 당신의 신앙을 그들이 받아들입니다...
qstr__..._Pagan_Village__You| ...(토착 종교 신앙) 당신의 신앙은 이곳에서 지배적입니다...
qstr__..._Pagan_Village__T| ...(토착 종교 신앙) 이 마을은 당신과 같은 신앙 그 자체입니다...
qstr__...Rumor_spreads_tha| ...토착 종교 신들이 유일신교 신앙에 의해 잊혀지고 있다는 소문이 돌고 있다.
qstr__This_village_and_th| 이 마을 및 주변 지역은 당신의 관할 지역입니다.
qstr__You_remember_that_t| 당신은 이 마을과 주변의 땅이 {s7}에 속해 있다는 것을 기억해야 합니다.
qstr__These_lands_belong_| 이 땅은 소유하고 있는 사람이 없습니다.
qstr__The_village_is_infe| 마을이 {s35} {reg8}명 에게 침략당했습니다.
qstr__The_peasants_hired_|농미들이 용병을 고용하여 당신에게 반란을 일으켰습니다.
qstr__The_village_has_bee| 마을이 약탈당했습니다. 불타버린 집들 사이로 당신이 걸어가는 길에는 작은 희망이 산산이 부서져 있었습니다.
qstr__The_village_is_bein| 마을이 급습당하고 있습니다.
qstr_You_need_more_renown|좀 더 평만을 얻거나 마을 장로에게 도움을 주어야 합니다.
qstr__You_start_performin| 당신은 농삿일을 돕기 시작합니다.
qstr__Like_farmer_you_los| 농부와 같은 일을 한탓에 평판과 명성이 하락합니다.
qstr__You_ve_been_carried| 당신은 작업을 중단하였습니다.
qstr__The_village_is_being| 마을이 공격당했습니다. 작업을 중지합니다.
qstr__The_village_is_being_| 마을이 도적들에게 당했습니다. 작업을 중지합니다.
qstr__You_improve_your_re| 당신과 마을의 관계가 향상되었습니다.
qstr__Alas_you_don_t_impr| 마을과 관계에 진전이 없었습니다.
qstr_Here_are_the_results|당신이 힘들게 일한 결과: 완전히 지쳤지만 {reg1} 의 경험치와 {s1} 을 얻었습니다. {s2}.
qstr_No_one_here_seems_to|당신의 부대에 합류하려는 사람이 아무도 없습니다.
qstr_One_{s3}_volunteers_|한 명의 {s3}이 당신을 따르기 위해 나섰습니다.
qstr_{reg5}_{s3}_voluntee|{reg5} {s3}이 당신을 따르기 위해 나섰습니다.
qstr_Others_Lords_have_go|다른 군주가 먼저 이곳을 지나간 탓인지, 이곳에는 오직 노인가 어린아이들 뿐입니다.
qstr_One_{s3}_will_join_y|한명의 {s3}이 마지못해 합류합니다.
qstr_{reg5}_{s3}_will_joi|{reg5} {s3}이 마지못해 합류합니다.
qstr_Try_as_you_might_you|당신처럼하면 도적을 물리칠 수 없을 것이네. 화가 나지만, 그들은 농노들을 혹사시키고 주변에 있는 마을을 파괴시킨다네. 그리고 찾은 푸른 목장을 약탈하여 황폐한 땅만을 남겨놓고 떠나지.
qstr_The_{s17}_has_no_imp|{s17}에는 건설된 것이 없습니다.
qstr_The_{s17}_has_the_fo|{s17}에 건설된 것은 다음과 같습니다: {s18}.
qstr_The_assasins_beat_yo|암살자가 당신을 때려 눕혔고 당신을 죽게 버려두고 떠났습니다.
qstr_You_have_fallen._The|당신은 쓰러졌습니다. 도적이 빠르게 당신의 몸을 뒤져 찾은 모든 돈을 가지고 어둠 속으로 사라졌습니다. 그들은 간신히 살아있는 당신을 남겨두고 떠났습니다.
qstr_Luckily_some_of_your|운 좋게도 몇몇 당신의 동료들이 늦어도 돌아오지 않는 당신을 찾았 나섰고 길가에 누워있는 당신을 발견하였습니다. 그들은 서둘러 안전하게 당신의 상처를 치료해 주었습니다.
qstr_Luckily_some_passing|운 좋게도 지나가는 시민이 길가에 쓰러진 당신을 발견하였고 단순한 거지가 아니라는 걸 알아차렸습니다. 그들은 당신을 가까운 여관으로 옮겨 상처를 치료했습니다.
qstr_You_fail_to_steal_an|소를 약탈하는데 실패하였습니다.
qstr_You_drive_away_{reg1|당신은 {reg12?마리의} 소들을 마을 촌장에게 가져다 주어야 합니다.
qstr_You_will_get_{reg1}_|당신은 {s9} {reg1}를 포로로 잡고 그들로 부터 {reg2} 실버를 빼앗았습니다. 그 댓가로 {s2}에서 {reg3}의 평판을 잃었습니다. 또한 {s8}과의 관계가 악화되었습니다.
qstr_You_didnt_manage_to_|한 명도 포로로 잡지 못했습니다.
qstr_You_have_no_free_pri|포로를 수용하기에 부대 여건이 충분하지 않습니다.
qstr__..._Pagan_Town__You| ...(토착 종교 신앙) 당신의 신앙은 이들 사이에서 증오의 대상입니다...
qstr__..._Christian_Town_| ...(유일신교 신앙) 당신의 신앙은 이곳에서 호감을 얻고 있습니다...
qstr__..._Christian_Town__| ...(유일신교 신앙) 당신의 신앙을 그들이 겨우 감내하고 있습니다...
qstr__..._Christian_Town__Y| ...(유일신교 신앙) 당신의 신앙을 그들이 받아들입니다...
qstr__..._Christian_Town__Yo| ...(유일신교 신앙) 당신의 신앙은 이곳에서 지배적입니다...
qstr__..._Christian_Town__T| ...(유일신교 신앙) 이 마을은 당신과 같은 신앙 그 자체입니다...
qstr__..._Christian_Town__You| ...(유일신교 신앙) 당신의 신앙은 이들 사이에서 증오의 대상입니다...
qstr__..._Pagan_Town__Your| ...(토착 종교 신앙) 당신의 신앙을 그들이 겨우 감내하고 있습니다...
qstr__..._Pagan_Town__Your_| ...(토착 종교 신앙) 당신의 신앙은 이곳에서 호감을 얻고 있습니다...
qstr__..._Pagan_Town__Your_f| ...(토착 종교 신앙) 당신의 신앙을 그들이 받아들입니다...
qstr__..._Pagan_Town__Your_fa| ...(토착 종교 신앙) 당신의 신앙은 이곳에서 지배적입니다...
qstr__..._Pagan_Town__Thi| ...(토착 종교 신앙) 이 마을은 당신과 같은 신앙 그 자체입니다...
qstr_You_are_at_{s2}.|당신은 {s2}에 있습니다.
qstr__This_castle_has_no_| 이 성에는 주둔지가 없습니다.
qstr__Your_own_banner_flies| 당신의 깃발이 게이트에 걸려있습니다. {s15}
qstr__You_see_the_banner_of| 당신은 {s7}의 깃발을 볼수 있습니다. {s15}
qstr__This_town_has_no_ga| 이 도시에는 주둔지가 없습니다. {s15}
qstr__You_have_successful| 당신은 잠입에 성공했습니다.
qstr_{s13}_A_Competition_|{s13} 곧 토너먼트가 열릴 예정입니다.
qstr_You_need_more_renown_|당신은 좀 더 평판을 얻거나 경비와 대화해야 합니다.
qstr_Mystic_Merchant|신비한 상인
qstr_The_prison_of_your_l|비밀 주둔지의 갑옥은 탈옥하기 쉽습니다. 그러니 영주를 가둬두지 마세요.
qstr___{reg1}_scillingas_p| (숙박 비용 {reg1} 실버)
qstr_A_expensive_and_armo|당신의 승리를 축하하기 위해 그리스 전투마를 주었습니다.
qstr_A_merchant_gift_you_|상인은 당신에게 본적없는 화살을 주었습니다, 그의 말에 따르면 먼곳의 콘스탄티노플이라는 곳에서 온 물건이라 합니다.
qstr_They_giving_you_a_be|그들은 당신에게 검은 사무라이 갑옷을 주었습니다.
qstr_They_gift_you_with_a|그들은 당신에게 왕가의 검을 주었습니다.
qstr_They_will_appreciate|그들은 당신이 토너먼트에 참가한 것에 매우 감사했습니다, 하지만 그들은 더 이상 줄만한 선물이 없다며 사과했습니다.
qstr_Moreover_you_earn_{r|게다가, 당신은 영리하게 자신에 돈을 걸어 {reg8} 실버를 대가로 받았습니다...
qstr_Victory_is_yours!_Yo|승리는 당신의 것입니다! 당신은 이 라운드에서 이겼습니다. 하지만 당신은 곧 다음 시합을 준비해야 합니다.
qstr_You_have_been_bested|당신은 이 라운드에서 최고였고 행사의 주최자가 당신의 실력과 용기를 인정하여 다음 단계로 진행할 수 있도록 허락해주었습니다. 
qstr_You_were_beaten._The|당신은 쓰러졌습니다. 농부는 공격이 성공한 것에 용기를 얻었지만 아마도 당신이 가르치고자 했던 내용은 소용이 없었을 것입니다...
qstr_After_beating_your_l|마지막 상대를 쓰러뜨린 후,당신은 농부들에게 어떻게 자기 스스로를 적의 공격으로부터 좀 더 잘 보호할수 있는지 가르쳐 주었습니다. 희망적이게도 그들은 잘 새겨들었고 다음에는 준비가 될 것입니다.
qstr_The_bandits_are_brok|도적들이 와해되었습니다! 그들은 몇 몇만 살아남았고 공포스러운 농부들과 그들의 새로운 챔피언으로 부터 혼비백산하여 꽁지가 빠지도록 줄행랑을 쳤습니다.
qstr_You_should_leave_10_|배에 적어도 10명은 남겨야 합니다, 배가 도난당하는 것을 막기 위해서라도요.
qstr_There_is_no_port_in_|이 근방에는 항구가 없습니다.
qstr_You_need_at_least_a_|당신은 최소 30 명을 배에 태워야 다른 항구로 보낼수 있습니다.
qstr_Your_crew_exceeds_th|당신의 선원이 탑승제한을 초과했습니다.
qstr_However_{reg3?You_ar|^그러나, {reg3?당신은:{s1}는(은)} 이익을 가져올 그 어떤 무역 상품도 찾아낼 수 없었습니다.
qstr_^Buying_{s4}_here_an|^{s4}를 여기서 사다가 {s5}에서 판다면 개당 {reg6} 실버만큼의 이익을 얻을 수 있을거에요.{s3}
qstr_{reg3?You_find:{s1}_|{reg3?당신은:{s1}은(는)} 다음과 같은 것을 알아내었습니다:^{s3}
qstr_{s2}^{reg1}_{s1}_ear|{s2}^{s1} {reg1}명은 {reg0} 만큼의 경험치를 얻었습니다.
qstr_{s2}^{s1}_earned_an_|{s2}^{s1}은(는) 추가적으로 {reg0} 만큼의 경험치를 얻었습니다.
qstr_^You_earned_{reg0}_e|^당신은 {reg0} 만큼의 경험치를 얻었습니다.{s2}
qstr_The_training_didn_t_|훈련이 전혀 되지 않았습니다.
qstr_The_training_didn_t_g|훈련이 제대로 되지 않았습니다.
qstr_The_training_went_qu|훈련이 그럭저럭 되었습니다.
qstr_The_training_went_ve|훈련이 제대로 되었습니다.
qstr_The_training_went_pe|훈련이 완벽하게 제대로 되었습니다.
qstr_Some_fishermen_help_|바다에 빠진 당신을 건져낸 것은 하필 노예상인이었습니다!! 당신은 여기 저기 끌려다니다 어느 생소한 마을에 도착했을때 겨우 도망쳤습니다. (!!바다에서 리스폰되면 갇히는 버그를 피하기 위함!!)
qstr_{s13}_asked_you_to_r|{s13}이(가) 적어도{reg13}기의 군사를 모은 후 보고하라고 했습니다.
qstr_{s13}_ordered_you_to|{s13}은(는) {s14}에 대한 공성전에 참전하라고 명령했습니다..
qstr_Find_and_speak_with_|{s4}에 {s3}을 찾아서 그에게 당신의 주군으로서 섬길 것을 맹세하십시오.
qstr_There_has_been_an_al|영유권 주장이 있는 지역: {s9}
qstr_There_has_been_an_all|국경간의 문제가 생겼습니다: {s4} 는 {s3} 에게 전쟁을 선포할 지도 모릅니다.
qstr_^{s64}^|^{s64}^
qstr_Your_party_has_lost_|당신의 부대는 사기가 떨어졌습니다.
qstr_Your_party_has_gaine|당신의 부대는 사기가 올랐습니다.
qstr__and_food_for_{reg7}| 그리고 {reg7}일을 버틸수 있는 음식.
qstr_The_following_lords_ar|다음 군주와 죄수가 있는 곳: {s7}
qstr__{s2}^^{s4}_for_{reg| {s2}^^{s4} {reg5}일.^{s4}는 {reg6} 방어병력을 보유 {s3}{s5}{s8}
qstr__{s2}^^Your_spy_in_{| {s2}^^{s4}의 스파이는 계속해서 정보를 수집중입니다.
qstr_Your_spies_have_infi|당신의 스파이는 다음 지역에 침투해있습니다:^{s2}
qstr_You_can_not_leave_th|이문으로 나갈 수 없습니다.
qstr_you_hear_a_familiar_|친근한 목소리를 들었습니다.^당신의 스파이가 당신을 구하기 위해 돌아왔습니다.^그가 말합니다. 이 밧줄을 잡으세요.
qstr__One_of_your_spies_h| 당신의 스파이중 하나가 복귀했습니다.
qstr_your_party_has_secur|당신과 당신의 부대는 포로교환에 의해 석방되었습니다.
qstr_you_see_your_chance_|당신은 탈출의 기회를 잡았습니다
qstr__You_met_{s1}_in_sin| 당신은 {s1}를 만나서 한차례 교전이 있었으며 승리했습니다.
qstr__You_met_{s1}_in_sing| 당신은 {s1}를 만나서 한차례 교전이 있었으며 패배했습니다.
qstr__Your_troops_will_bu| 당신의 부대는 캠프에서 마차를 만들 수 있습니다.
qstr__The_men_are_still_b| 아직 작업중입니다. 최대 2주 걸리니 더 기다리세요.
qstr__Wagon!_I_don_t_need| 마차 따위 필요없다.
qstr_^^Note_that_so_long_|^^당신이 총사령관으로 너무 오랫동안 남아있게 된다면, 국왕은 당신이 원정을 이끌기를 원한다는 걸 명심하세요. 그래서 당신이 결혼이나 다른 목적으로, 연회를 기다린다면, 국왕께 사임 하겠다고하세요.
qstr_Prosperity_Report^|도시 번영도 보고서^
qstr_Total|Total
qstr_{s0}^{s1}_Average_To|{s0}^{s1} 도시 번영도 평균: {reg0}
qstr_{s0}^{s1}_towns_with|{s0}^{s1} 도시 번영도 80-100: {reg0}
qstr_{s0}^{s1}_towns_with_|{s0}^{s1} 도시 번영도 60-79: {reg0}
qstr_{s0}^{s1}_towns_with_p|{s0}^{s1} 도시 번영도 40-59: {reg0}
qstr_{s0}^{s1}_towns_with_pr|{s0}^{s1} 도시 번영도 20-39: {reg0}
qstr_{s0}^{s1}_towns_with_pro|{s0}^{s1} 도시 번영도 0-19: {reg0}
qstr_{s0}^{s1}_Average_Vi|{s0}^{s1} 마을 번영도 평균: {reg0}
